0.1 19.4758 7.5
0.2 10.896 7.5
0.3 8.50727 7.5
0.4 7.68523 7.5
0.5 7.5 7.5
0.6 7.62797 7.5
0.7 7.90176 7.5
0.8 8.32436 7.5
0.9 8.85103 7.5
1 9.35812 7.5
